Year,Title,Director,Cast,Genre
1996,Tu Chor Main Sipahi,Unknown,"khan,tabu,ali,saif,kumar,akshay","drama,comedy"
1996,"Unicorn, the Garden of the Fruits",Unknown,"yasef,romina,barbar,calderón,singh,hukum","fantasy,drama"
1996,Vijeta,K. Murali Mohan Rao,"tandon,paresh,dutt,sanjay,raveena,rawal",action
1996,Vishwasghaat,Himanshu Brahmbhatt,"anupam,anjali,sunil,jathar,kher,shetty",action
1996,Yaaron Ka Yaar,Unknown,"sehgal,baba",unknown
1996,Yash,Sharad Sharan,"anand,rane,bijay,kartika",musical
1996,Yodha,Rahul Rawail,"sunny,dutt,bijlani,sanjay,deol,sangeeta",action
1996,Zordaar,Ajay Kashyap,"mandikini,kothari,aditya,neelam,pancholi,govinda",unknown
1997,Aar Ya Paar,Ketan Mehta,"shroff,jackie,sahi,deepa","crime,romance"
1997,Aastha: In the Prison of Spring,Basu Bhattacharyya,"rekha,puri,om",unknown
1997,Aflatoon,Guddu Dhanoa,"akshay,urmila,matondkar,kumar",action
1997,Agni Morcha,Raju Chutani,"dharmendra,khanna,ravi,kishan,mukesh",action
1997,Agnichakra,Amit Suryavanshi,"somy,shah,ali,dimple,naseeruddin,kapadia,govinda",action
1997,Aur Pyaar Ho Gaya,Rahul Rawail,"rai,bobby,aishwarya,deol",romance
1997,Auzaar,Sohail Khan,"kapoor,khan,shilpa,sanjay,salman,shetty",action
1997,Banarasi Babu,Unknown,"khan,ramya,govinda,kader",unknown
1997,Bhai,Deepak Shivdasani,"sonali,batra,sunil,bendre,pooja,shetty",action
1997,Bhoot Bhungla,Aziz Sejawal,"pandey,govinda,chunky",unknown
1997,Border,J. P. Dutta,"shroff,jackie,tabu,raakhee,bhatt,sunny,khanna,sunil,deol,gulzar,pooja,shetty,akshaye",war
1997,Chachi 420,Kamal Hassan,"amrish,tabu,puri,hassan,om,kamal",unknown
1997,Chupp,Ambrish Sangal,"somy,puri,jeetendra,ali,om",unknown
1997,Daava,Unknown,"tandon,divya,kumar,akshay,raveena,dutta","romance,action,comedy"
1997,Darmiyaan,Kalpana Lajmi,"kher,kiron,tabu",unknown
1997,Daud,Ram Gopal Varma,"dutt,urmila,matondkar,sanjay","crime,romance"
1997,Deewana Mastana,David Dhawan,"kapoor,anupam,tandon,juhi,chawla,anil,kher,raveena,govinda","comedy,romance"
1997,Dil Deewana Maane Na,Naresh Malhotra,"manisha,govinda,koirala",unknown
1997,Dil To Pagal Hai,Yash Chopra,"kapoor,khan,madhuri,karisma,kumar,dixit,akshay,shahrukh","romance,drama,comedy"
1997,Dhaal,Sameer Malkan,"vinod,khanna,sunil,gautami,shetty",action
1997,Do Ankhen Barah Hath,Kirti Kumar,"madhuvanti,govinda",unknown
1997,Dus,Mukul S. Anand,"khan,tandon,shilpa,dutt,sanjay,salman,raveena,shetty",action
1997,Ek Phool Teen Kante,Anup Malik,"vikas,bedi,bhalla,monica",unknown
1997,Ghoonghat,Unknown,"ayesha,inder,jhulka,kumar",romance
1997,Ghulam-E-Mustafa,Partho Ghosh,"tandon,patekar,paresh,nana,raveena,rawal","crime,action,drama"
1997,Gudia,Unknown,"ghose,gautam,pran",unknown
1997,Gudgudee,Basu Chatterjee,"anupam,sinha,jugal,pratibha,kher,hansraj","musical,romance"
1997,Gundagardi,Unknown,"babbar,raj,aditya,pancholi,dharmendra",unknown
1997,Gupt: The Hidden Truth,Rajiv Rai,"bobby,kajol,koirala,manisha,deol",thriller
1997,Hameshaa,Sanjay Gupta,"khan,kajol,ali,saif,aditya,pancholi",drama
1997,Hero No. 1,David Dhawan,"kapoor,karisma,govinda",comedy
1997,Himalay Putra,Pankaj Parashar,"vinod,malini,khanna,anjala,zhaveri,hema,akshaye","drama,romance"
1997,Insaaf,Dayal Nihalani,"shilpa,paresh,kumar,akshay,shetty,rawal",action
1997,Ishq,Indra Kumar,"khan,kajol,juhi,chawla,ajay,devgn,aamir","comedy,romance"
1997,Itihaas,Raj Kanwar,"ajay,devgn,twinkle,khanna",unknown
1997,Jeeo Shaan Se,Talat Jani,"vikas,bhalla,reena,dharmendra,roy",unknown
1997,Jeevan Yudh,Partho Ghosh,"chakraborty,mamta,agnihotri,kulkarni,atul,mithun","family,action,drama"
1997,Jodidar,T.L.V. Prasad,"prem,chakraborty,bindushree,chopra,mithun",unknown
1997,Judaai,Raj Kanwar,"kapoor,urmila,matondkar,anil,sridevi",drama
1997,Judge Mujrim,A. Sharma,"jeetendra,sunil,mehta,shetty,sujata",action
1997,Judwaa,David Dhawan,"kapoor,khan,kader,karisma,rambha,salman",comedy
1997,Kaalia,T.L.V. Prasad,"bhatnagar,chakraborty,kiran,kumar,dipti,mithun",unknown
1997,Kaun Rokega Mujhe,Unknown,"prem,pran,chopra,nagma,govinda",unknown
1997,Kaun Sachcha Kaun Jhootha,Partho Ghosh,"kapoor,suresh,oberoi,rishi,sridevi","action,drama,thriller"
1997,Koyla,Rakesh Roshan,"khan,amrish,madhuri,puri,dixit,shahrukh",drama
1997,Krantikari,Raghuram,"chakraborty,mamta,kulkarni,rajnikanth,mithun","crime,action,drama"
1997,Krishna Arjun,Shailendra Shukla,"mushran,karina,jeetendra,grover,vivek",unknown
1997,Lahu Ke Do Rang,Mehul Kumar,"kapoor,akshay,karisma,kumar","action,drama"
1997,Lakha,Unknown,"kharbanda,kulbhushan,pran",unknown
1997,Lav Kush,V. Madhusudan Rao,pran,unknown
1997,Loha,Unknown,"chakraborty,ramya,dharmendra,govinda,mithun",unknown
1997,Mahaanta,Afzal Khan,"dutt,sanjay,madhuri,dixit","action,drama"
1997,Mere Sapno Ki Rani,K. Raghavendra Rao,"kapoor,urmila,bedi,rakesh,matondkar,berde,madhoo,sanjay,asrani,laxmikant","musical,drama,romance"
1997,Mrityudand,Prakash Jha,"khan,madhuri,shabana,puri,shilpa,shirodkar,azmi,dixit,ayub,om",drama
1997,Mrityudata,Mehul Kumar,"kapoor,patekar,bachchan,karisma,dimple,nana,pran,kapadia,amitabh",action
1997,Mr. and Mrs. Khiladi,David Dhawan,"akshay,chawla,juhi,kumar","comedy,romantic"
1997,Naseeb,Kirti Kumar,"mamta,govinda,kulkarni",unknown
1997,Pardes,Subhash Ghai,"khan,amrish,puri,agnihotri,mahima,chaudhry,apurva,shahrukh","social,drama"
1997,Prithvi,Nitin Manmohan,"shilpa,sunil,shetty",mystery
1997,Qahar,Rajkumar Kohli,"sonali,sunny,sunil,deol,bendre,shetty",action
1997,Raja Ki Aayegi Baraat,Ashok Gaikwad,"khan,mukherji,rani,shadaab","crime,romance,family,drama"
1997,Saat Rang Ke Sapne,Priyadarshan,"arvind,juhi,farida,jalal,swamy,chawla",unknown
1997,Salma Pe Dil Aa Gaya,Saawan Kumar Tak,"khan,saadhika,gunaji,pran,milind,ayub",unknown
1997,Sanam,Aziz Sejawal,"dutt,manisha,sanjay,koirala",romance
1997,Sapnay,Rajiv Menon,"nassar,arvind,kajol,deva,swamy,p,balasubrahmanyam,prabhu,s",romance
1997,Shapath,Rajiv Babbar,"chakraborty,jackie,shroff,ramya,harish,kumar,krishna,mithun",unknown
1997,Sixth Happiness,Waris Hussein,"fare,kanga,souad,khodus,wadia,firdaus",social
1997,Suraj,T.L.V. Prasad,"chakraborty,bedi,puneet,rakesh,issar,mithun",action
1997,Taraazu,Vimal Kumar,"sonali,akshay,kumar,bendre",action
1997,Uff! Yeh Mohabbat,Vipin Handa,"kapoor,anupam,twinkle,abhishek,khanna,kher",unknown
1997,Virasat,Priyadarshan,"kapoor,amrish,tabu,batra,puri,anil,pooja",drama
1997,Yes Boss,Aziz Mirza,"khan,juhi,chawla,grover,aditya,pancholi,gulshan,shahrukh","romance,comedy"
1997,Yeshwant,Anil Matto,"inamdar,mohan,joshi,patekar,shafi,nana,madhoo,agnihotri,atul",social
1997,Ziddi,Guddu Dhanoa,"raveena,sunny,tandon,deol","action,drama"
1998,1947 Earth,Deepa Mehta,"khan,rahul,nandita,khanna,da,aamir",social
1998,2001: Do Hazaar Ek,Raj N. Sippy,"shroff,jackie,tabu,dimple,kapadia","crime,mystery,drama"
1998,Aakrosh,Lateef Binny,"shilpa,sunil,shetty","crime,action,drama,thriller"
1998,Achanak,Naresh Malhotra,"koirala,manisha,paresh,govinda,rawal",drama
1998,Ajnabi Saaya,Prasun Bannerjee,"kapoor,chakraborthy,sinha,aditya,pratibha,pancholi,shakti,mithun",horror
1998,Aunty No. 1,Kirti Kumar,"khan,tandon,kader,harish,kumar,raveena,govinda",comedy
1998,Bade Miyan Chote Miyan,David Dhawan,"tandon,bachchan,amitabh,raveena,govinda",comedy
1998,Badmaash,Goutam Pawar,"shroff,jackie,shilpa,shirodkar,pran",action
1998,Bandhan,Murali Mohan,"khan,jackie,shroff,rambha,salman",action
1998,Barsaat Ki Raat,Bharat Kapoor,"dinesh,dharmendra,hingoo,deepshika",musical
1998,Bombay Boys,Kaizad Gustad,"gifford,andrew,deshpande,naveen,shah,seth,rahul,alexander,naseeruddin,tara,roshan,bose","drama,comedy"
1998,China Gate,Rajkumar Santoshi,"amrish,urmila,soni,puri,matondkar,mamta,samir,kulkarni,om","social,action,war"
1998,Chhota Chetan,Jijo Punnoose,"urmila,tahil,matondkar,dalip,satish,kaushik",unknown
1998,Dahan,Rituparno Ghosh,"abhishek,shakuntala,barua,chatterjee,subhendu",drama
1998,Dand Nayak,Sikander Bharti,"manek,ayesha,bedi,bharat,kapoor,jhulka",action
1998,Deewana Hoon Pagal Nahi,Mohanjee Prasad,"vikas,bedi,rakesh,berde,bhalla,laxmikant","family,action,drama,comedy"
1998,Devta,Jagdish A Sharma,"chakraborty,ayushi,payal,aditya,pancholi,malhotra,mithun",action
1998,Dhoondte Reh Jaaoge!,Kumar Bhatia,"prem,hingoo,anand,chopra,dinesh,tinnu","family,romance,drama,comedy"
1998,Dil Se..,Mani Ratnam,"khan,zinta,koirala,manisha,shahrukh,preity",drama
1998,Do Numbri,T L V Prasad,"chakraborty,sneha,mithun",unknown
1998,Doli Saja Ke Rakhna,Priyadarshan,"khanna,jyothika,akshaye","drama,romance"
1998,Dulhe Raja,Harmesh Malhotra,"raveena,tandon,govinda",comedy
1998,Duplicate,Mahesh Bhatt,"sonali,khan,juhi,chawla,bendre,shahrukh",comedy
1998,Dushman,Tanuja Chandra,"kajol,ashutosh,rana,dutt,sanjay",thriller
1998,Ganga Ki Kasam,T L V Prasad,"deepti,bhatnagar,jackie,shroff,chakraborthy,mithun",drama
1998,Ghar Bazar,D.S. Azad,"mumtaz,begum,grover,shail,gulshan,chaturvedi","crime,action,drama"
1998,Gharwali Baharwali,David Dhawan,"kapoor,tandon,rambha,anil,raveena",comedy
1998,Ghulam,Vikram Bhatt,"khan,mukerji,aamir,rani","action,drama"
1998,Gunda,Kanti Shah,"chakraborty,ali,verna,ishrat,raj,mithun","action,comedy"
1998,Hafta Vasuli,Deepak Balraaj Vij,"shroff,jackie,khan,aditya,pancholi,ayub",unknown
1998,Haste Haste,Kalidas,"gokhale,hattangadi,asrani,vikram,rohini",comedy
1998,Hatyara,T L V Prasad,"ranganathan,chakraborty,suman,mithun",unknown
1998,Hazaar Chaurasi Ki Maa,Govind Nihalani,"jaya,anupam,seema,bachchan,biswas,kher",drama
1998,Hero Hindustani,Aziz Sejawal,"khan,kader,shirodkar,namrata,warsi,parmeet,sethi,arshad",romance
1998,Himmatwala,Jayant Gillator,"ayesha,chakraborty,jhulka,mithun",action
1998,Hitler,T L V Prasad,"deepti,chakraborty,bhatnagar,shilpa,shirodkar,mithun",crime
1998,Humse Badhkar Kaun,Deepak Anand,"sonali,khan,ali,saif,sunil,bendre,shetty","action,comedy"
1998,Hyderabad Blues,Nagesh Kukunoor,"nagesh,nair,rajshri,kukunoor",social
1998,Iski Topi Uske Sarr,Raju Mavani,"kapoor,prem,mukul,dev,divya,chopra,sharad,dutta","crime,action,drama"
1998,Jaane Jigar,"Arshad Khan, Talat Jani","shroff,jackie,khan,mamta,ayub,kulkarni","family,drama,comedy"
1998,Jab Pyaar Kisise Hota Hai,Deepak Sareen,"twinkle,khan,salman,khanna",drama
1998,Jeans,S. Shankar,"rai,prashanth,aishwarya",romance
1998,Jhooth Bole Kauwa Kaate,Hrishikesh Mukherjee,"kapoor,amrish,juhi,puri,chawla,anil","family,romance,drama,comedy"
1998,Kalicharan,Imran Khalid,"bedi,dharmendra,monica",action
1998,Kabhi Na Kabhi,Priyadarshan,"kapoor,shroff,jackie,bhatt,anil,pooja","crime,action,romance"
1998,Kareeb,Vidhu Vinod Chopra,"bobby,deol,neha","drama,romance"
1998,Keemat – They Are Back,Sameer Malkan,"sonali,khan,tandon,ali,saif,kumar,bendre,akshay,raveena",action
1998,Khote Sikkey,Partho Ghosh,"khan,madhoo,agnihotri,ayub,atul",crime
1998,Kuch Kuch Hota Hai,Karan Johar,"khan,mukerji,kajol,rani,salman,shahrukh","drama,romance"
1998,Kudrat,Unknown,"khan,kader,khanna,aruna,irani,akshaye",unknown
1998,Maharaja,Anil Sharma,"koirala,babbar,manisha,raj,govinda",drama
1998,Major Saab,Tinnu Anand,"sonali,devgan,bachchan,ajay,amitabh,bendre","romance,action,drama"
1998,Main Solah Baras Ki,Dev Anand,"dev,anand,jas,arora,neeru,bajwa",unknown
1998,Maut,Jeetu,"shabbir,sapna,premi,raj",horror
1998,Mehndi,Hamid Ali Khan,"faraaz,mukerji,khan,rani",drama
1998,Mere Do Anmol Ratan,K. Ravi Shankar,"mukul,dev,reema,lagoo,shirodkar,namrata,warsi,arshad",drama
1998,Military Raaj,Sanjay Sharma,"chakraborty,bedi,sinha,aditya,pratibha,pancholi,pooja,mithun",unknown
1998,Miss 420,Akashdeep,"sehgal,baba,sheeba",romance
1998,Mohabbat Aur Jung,Hameed Alam,"bedi,rakesh,bahl,mohnish,aparajita",action
1998,Pardesi Babu,Manoj Agrawal,"tandon,shilpa,raveena,govinda,shetty","drama,action,comedy"
1998,Phool Bane Patthar,Ambrish Sangal,"bedi,rakesh,bahl,mohnish,banerjee,indrani",unknown
1998,Prem Aggan,Feroz Khan,"fardeen,khan,kothari,meghna,sameer,malhotra",romance
1998,Pyaar Kiya To Darna Kya,Sohail Khan,"khan,arbaaz,kajol,salman","romance,comedy"
1998,Pyaar To Hona Hi Tha,Anees Bazmee,"ajay,kajol,devgan",romance
1998,Qila,Umesh Mehra,"mukul,dev,rekha,mamta,kumar,dilip,kulkarni",thriller
1998,Saat Rang Ke Sapne,Priyadarshan,"swamy,arvind,juhi,chawla","drama,romance"
1998,Saaz,Sai Paranjpye,"shabana,azmi,aruna,irani,zakir,hussain",drama
1998,Saazish,Sudhir R. Nair,"pooja,chakraborty,batra,mithun",action
1998,Salaakhen,Guddu Dhanoa,"amrish,tandon,puri,sunny,deol,raveena",action
1998,Sar Utha Ke Jiyo,Sikander Bharti,"manek,bedi,shah,naseeruddin,madhoo","action,romance"
1998,Satya,Ram Gopal Varma,"urmila,manoj,d,bajpai,matondkar,chakravarthy,j",action
1998,Sham Ghansham,Ashok Ghai,"raakhee,arbaaz,khan,chandrachur,singh",drama
1998,Sher-E-Hindustan,T L V Prasad,"chakraborty,madhoo,sanghavi,mithun",unknown
1998,Sher Khan,Ambrish Sangal,"rita,bhaduri,dharmendra",unknown
1998,Soldier,Abbas-Mustan,"bobby,zinta,deol,preity","action,romance,thriller"
1998,Tirchhi Topiwale,Nadeem Khan,"bedi,chunky,kumar,inder,monica,pandey","drama,comedy"
1998,Train to Pakistan,Pamela Rooks,"rajit,divya,kapur,pandey,dutta,nirmal","drama,war"
1998,Ustadon Ke Ustad,T L V Prasad,"chakraborty,jackie,shroff,madhoo,mithun",unknown
1998,Vinashak – Destroyer,Ravi Deewan,"sunil,tandon,shetty,raveena",action
1998,Wajood,N. Chandra,"madhuri,patekar,nana,dixit",drama
1998,Yamraaj,Rajiv Babbar,"chakraborty,jackie,shroff,sneha,mink,singh,mithun",unknown
1998,Yugpurush,Partho Ghosh,"shroff,jackie,patekar,koirala,manisha,nana",drama
1998,Zakhm,Mahesh Bhatt,"sonali,devgan,bhatt,nagarjuna,akkineni,ajay,bendre,pooja","shravan,nadeem"
1998,Zanjeer,Yusuf Bhat,"kapoor,bedi,sakshi,kaul,shivanand,aditya,pancholi,monica,shakti,satish",action
1998,Zor,Sangeeth Sivan,"sunny,sushmita,sen,deol","crime,action,drama"
1998,Zulm-O-Sitam,K. C. Bokadia,"vikas,anand,kishore,mahesh,bhanushali",action
1999,Aa Ab Laut Chalen,Rishi Kapoor,"moushumi,khan,shivpuri,kader,rai,aishwarya,rajesh,khanna,jaspal,himani,chatterji,kaushik,satish,bhatti,akshaye","drama,romance"
1999,Aarzoo,Lawrence D'Souza,"khan,amrish,madhuri,puri,ali,saif,kumar,dixit,akshay",drama
1999,Anari No.1,Sandesh Kohli,"khan,tandon,shah,kader,bagga,satish,aruna,simran,irani,raveena,govinda",comedy
1999,Arjun Pandit,Rahul Rawail,"saurabh,juhi,sunny,chawla,deol,shukla",action
1999,Baadshah,Abbas-Mustan-Mustan,"khan,amrish,twinkle,puri,lever,khanna,johnny,shahrukh","action,comedy"
1999,Bade Dilwala,Shakeel Noorani,"rawal,paresh,sunil,gill,shetty,priya",action
1999,Bhopal Express,Mahesh Mathai,"shah,nethra,menon,naseeruddin,kay,raghuraman,zeenat,aman",drama
1999,Biwi No.1,David Dhawan,"kapoor,khan,tabu,karisma,saif,ali,sen,salman,anil,sushmita",comedy
1999,Chandaal Aatma,S.R. Pratap,"bedi,rakesh,dalvi,aparna,sudhir",horror
1999,Chehraa,Gautam Adhikari,"kapoor,khan,seema,madhoo,ayub",unknown
1999,Daag: The Fire,Raj Kanwar,"dutt,mahima,sanjay,chaudhry,chandrachur,singh","action,romance"
1999,Dahek,Lateef Binny,"sonali,danny,khan,ahmed,khanna,denzongpa,bendre,akshaye",drama
1999,Dil Kya Kare,Prakash Jha,"kajol,devgan,ajay,mahima,chaudhry,chandrachur,singh",drama
1999,Dillagi,Sunny Deol,"bobby,urmila,zinta,sunny,matondkar,deol,preity",drama
1999,Double Gadbad,Unknown,"nishan,navneet,sehgal,baba",comedy
1999,Dracula,Bhooshan Lal,"sadashiv,mohan,joshi,ashna,amrapurkar",horror
1999,Dulhan Banoo Main Teri,Anoop Kumar,"faraaz,khan,bhatnagar,deepti","drama,romance"
1999,Gair,Ashok Gaekwad,"amrish,tandon,devgan,puri,ajay,reena,raveena,roy",action
1999,Godmother,Vinay Shukla,"shabana,gunaji,azmi,milind,pandey,nirmal","crime,drama"
1999,Haseena Maan Jaayegi,David Dhawan,"kapoor,khan,kader,batra,karisma,dutt,puja,sanjay,govinda",comedy
1999,Heeralal Pannalal,Kawal Sharma,"chakraborty,lever,payal,johnny,malhotra,mithun","action,crime,drama,comedy"
1999,Hello Brother,Sohail Khan,"khan,arbaaz,mukerji,rani,salman",comedy
1999,Hindustan Ki Kasam,Veeru Devgan,"prem,devgan,koirala,bachchan,manisha,ajay,amitabh,sen,chopra,sushmita","patriotic,action"
1999,Hogi Pyaar Ki Jeet,P. Vasu,"devgan,neha,ajay,warsi,arshad",unknown
1999,Hote Hote Pyar Ho Gaya,Firoz Irani,"shroff,jackie,ayesha,kajol,jhulka,agnihotri,atul",drama
1999,Hu Tu Tu,Gulzar,"tabu,patekar,nana,sunil,shetty",drama
1999,Hum Aapke Dil Mein Rehte Hain,Satish Kaushik,"kapoor,anupam,kajol,johny,lever,anil,kher","drama,romantic"
1999,Hum Dil De Chuke Sanam,Sanjay Leela Bhansali,"khan,devgan,rai,aishwarya,ajay,salman",drama
1999,Hum Saath-Saath Hain: We Stand United,Sooraj R. Barjatya,"kapoor,khan,sonali,tabu,bahl,mohnish,ali,saif,karisma,salman,bendre","family,drama"
1999,Hum Tum Pe Marte Hain,Nabh Kumar Raju,"urmila,matondkar,govinda","drama,romance"
1999,International Khiladi,Umesh Mehra,"bedi,twinkle,rajat,kumar,khanna,akshay","crime,romance,action,drama"
1999,Jaanam Samjha Karo,Andaleb Sulthapuri,"khan,urmila,bedi,matondkar,monica,salman","drama,romance"
1999,Jaanwar,Suneel Darshan,"kapoor,karishma,ashutosh,shilpa,kumar,rana,shakti,akshay,shetty",drama
1999,Jahan Tum Le Chalo,Desh Deepak,"sonali,bahadur,jung,rana,shail,kulkarni,chaturvedi",romance
1999,Jai Hind,Manoj Kumar,"kapoor,goswami,shilpa,shirodkar,pran,rishi,kunal","action,romance"
1999,Kaala Samrajya,Deepak Bahry,"amrish,bedi,puri,sunil,monica,shetty",action
1999,Kachche Dhaage,Milan Luthria,"khan,devgan,koirala,manisha,ali,saif,shirodkar,ajay,namrata","drama,romance"
1999,Kahani Kismat Ki,Farogh Siddique,"chakraborty,deepshika,berde,laxmikant,mithun",action
1999,Kartoos,Mahesh Bhatt,"shroff,jackie,koirala,manisha,dutt,sanjay",action
1999,Kaun,Ram Gopal Varma,"urmila,manoj,bajpai,matondkar,kumar,sushanth",thriller
1999,Khoobsurat,Sanjay Chhel,"urmila,jalal,farida,puri,matondkar,dutt,sanjay,om","drama,romance"
1999,Khooni Ilaaka: The Prohibited Area,Jitendra Chawda,"khan,arif,anand,kishore,nagrath,bhanushali,anil",horror
1999,Khopdi: The Skull,Ramesh U. Lakhiani,"bakshi,vijay,solanki,rajesh",horror
1999,Kohram,Mehul Kumar,"pradha,jaya,tabu,patekar,bachchan,nana,amitabh",action
1999,Laawaris,Shrikant Sharma,"shroff,jackie,koirala,manisha,dimple,khanna,kapadia,akshaye",drama
1999,Lal Baadshah,K. C. Bokadia,"koirala,bachchan,manisha,shilpa,amitabh,shetty",action
1999,Lo Main Aa Gaya,Mahesh Kothare,"prem,vinay,anand,berde,chopra,laxmikant",action
1999,Love You Hamesha,Kailash Surendranath,"sonali,rishma,bal,rohit,malik,bendre",unknown
1999,Maa Kasam,Ashok Gaekwad,"vikas,anand,ali,arjun,kasam",action
1999,Main Tere Pyaar Mein Pagal,K. Raghavendra Rao,"bharani,d,brahmanandam,chakravarthi,tanikella,j",comedy
1999,Manchala,Jaiprakash Shaw,"bedi,rakesh,mushran,khopkar,vivek,gauri",romance
1999,Mann,Inder Kumar,"kapoor,khan,tagore,deepti,bhatnagar,koirala,manisha,sharmila,anil,aamir","drama,romance"
1999,Mast,Ram Gopal Varma,"aftab,urmila,matondkar,shivdasani","drama,romance"
1999,Mother,Saawan Kumar,"kapoor,rekha,jeetendra,randhir","family,drama,comedy"
1999,Munnibai,Kanti Shah,"mohan,joshi,lever,johnny,dharmendra",unknown
1999,Naukar Ki Kameez,Mani Kaul,"vikrishnah,ahmed,samir,anu,batt,joseph",unknown
1999,Nyaydaata,Vicky Ranawat,"anand,asrani,tinnu,aparajita",action
1999,Phir Kabhi,Balwant Dullat,"rahul,deepak,saraf,farah,roy","family,drama"
1999,Phool Aur Aag,T.L.V. Prasad,"chakraborty,jackie,shroff,archana,mithun","action,crime,drama,comedy"
1999,Putlibai,Yash Chouhan,"bakshi,murad,kiran,raza,rajesh,raj",unknown
1999,Pyaar Koi Khel Nahin,Subhash Sehgal,"apoorva,sunny,agnihotri,mahima,chaudhry,deol",drama
1999,Pyaar Mein Kabhi Kabhi,Raj Kaushal,"khanna,morea,suri,sanjay,dino,rinke",romance
1999,Rajaji,Vimal Kumar,"tandon,satish,raveena,govinda,kaushik","romance,comedy"
1999,Safari,Jyotin Goel,"juhi,chawla,dutt,sanjay,tanuja",action
1999,Samar,Shyam Benegal,"seema,sachdev,jhankal,rajeshwari,ravi,biswas",drama
1999,Sangharsh,Tanuja Chandra,"zinta,bhatt,ashutosh,kumar,rana,alia,akshay,preity","drama,thriller"
1999,Sanyasi Mera Naam,Imran Khalid,"chakraborty,mohan,joshi,dhawan,siddharth,mithun",action
1999,Sarfarosh,John Matthew Matthan,"sonali,khan,shah,naseeruddin,bendre,aamir","action,thriller"
1999,Sarfarosh-E-Hind,D. R. Kaushal,"sadashiv,bakshi,arun,ali,ishrat,amrapurkar",action
1999,Sautela,Rama Rao Tatineni,"chakraborty,vinay,anand,grover,gulshan,mithun",action
1999,Shera,T.L.V. Prasad,"chakraborty,pinky,chinoy,asrani,mithun",action
1999,Shool,E. Nivas,"tandon,sayaji,manoj,bajpai,shinde,raveena","crime,action"
1999,Silsila Hai Pyar Ka,Shrabrani Deodar,"kapoor,danny,karisma,aruna,denzongpa,irani,chandrachur,singh",romance
1999,Sirf Tum,Agathiyan,"kapoor,shroff,jackie,khan,priya,sanjay,sen,salman,gill,sushmita",romance
1999,Sooryavansham,E. V. V. Satyanarayana,"soundarya,bachchan,jayasudha,banerjee,amitabh,rachana",drama
1999,Taal,Subhash Ghai,"kapoor,rai,aishwarya,khanna,anil,akshaye","musical,romance"
1999,Tabaahi: The Destroyer,Gopi Sapru,"kapoor,chakraborty,divya,dutta,satyendra,mithun",action
1999,Thakshak,Govind Nihlani,"amrish,tabu,devgan,rahul,puri,ajay,bose",drama
1999,Trishakti,Madhur Bhandarkar,"sadashiv,gunaji,milind,kanakia,jatin,amrapurkar",unknown
1999,Vaastav: The Reality,Mahesh Manjrekar,"dutt,namrata,sanjay,shirodkar","crime,drama"
1999,Yeh Hai Mumbai Meri Jaan,Mahesh Bhatt,"khan,twinkle,ali,saif,khanna",unknown
1999,Zulmi,Sandesh Kohli,"twinkle,akshay,kumar,khanna","action,romance"
2000,Aaghaaz ,Yogesh Ishwar,"suniel,shirodkar,namrata,sen,shetty,sushmita",thriller
2000,Aaj Ka Ravan,Imran Khalid,"chakraborty,ali,kasam,mithun",drama
2000,Anjaane,Ravi Rai,"raveena,tandon,vivek,mushran",romance
2000,Anokha Moti,Anshul Singla,"chakraborty,aftab,nayab,sharma,arjun,sanjay",family
2000,Apradhi Kaun,Mohan Bhakri,"ali,shagufta,ishrat",thriller
2000,Astitva,Mahesh Manjrekar,"tabu,sachin,bahl,mohnish,smita,khedekar,jaykar","social,drama"
2000,Baaghi,Rajesh Kumar Singh,"dutt,sunil,manisha,koirala",action
2000,Badal,Raj Kanwar,"bobby,mukerji,rani,deol","action,drama"
2000,Bas Yaari Rakho,Gopi Desai,"pooja,batra,seema,biswas","drama,comedy"
2000,Bawandar,Jag Mundhra,"da,nandita,rahul,khanna",drama
2000,Beti No.1,Rama Rao Tatineni,"rambha,govinda",comedy
2000,Bhai Thakur,"Willy, Raja","kapoor,shakti,upasna,dharmendra,singh",action
2000,Bichhoo,Guddu Dhanoa,"bobby,mukerji,malaika,rani,deol,arora",action
2000,Billa No. 786,Imran Khalid,"chakraborty,mithun",action
